"Name","SI","Handles","VM","WS","PM","NPM","Path","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","BasePriority","ExitCode","HasExited","ExitTime","Handle","SafeHandle","HandleCount","Id","MachineName","MainWindowHandle","MainWindowTitle","MainModule","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize","NonpagedSystemMemorySize64","PagedMemorySize","PagedMemorySize64","PagedSystemMemorySize","PagedSystemMemorySize64","PeakPagedMemorySize","PeakPagedMemorySize64","PeakWorkingSet","PeakWorkingSet64","PeakVirtualMemorySize","PeakVirtualMemorySize64","PriorityBoostEnabled","PriorityClass","PrivateMemorySize","PrivateMemorySize64","PrivilegedProcessorTime","ProcessName","ProcessorAffinity","Responding","SessionId","StartInfo","StartTime","SynchronizingObject","Threads","TotalProcessorTime","UserProcessorTime","VirtualMemorySize","VirtualMemorySize64","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet","WorkingSet64","Site","Container"
"Titus.Enterprise.Client.Service","0","1116","856444928","139337728","141312000","161192","C:\Program Files\TITUS\TITUS Services\EnterpriseClientService\Titus.Enterprise.Client.Service.exe","TITUS Inc. (http://www.titus.com)","212.28125","16.2.11.0","4.5","Titus.Enterprise.Client.Service","TITUS Enterprise Services","Process","8",,"False",,"3524","Microsoft.Win32.SafeHandles.SafeProcessHandle","1116","5176",".","0","","System.Diagnostics.ProcessModule (Titus.Enterprise.Client.Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","161192","161192","141312000","141312000","728560","728560","148258816","148258816","185950208","185950208","909496320","909496320","True","Normal","141312000","141312000","00:00:58.4531250","Titus.Enterprise.Client.Service","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:48 AM",,"System.Diagnostics.ProcessThreadCollection","00:03:32.2812500","00:02:33.8281250","856444928","856444928","False",,,,"139337728","139337728",,
"Titus.Enterprise.HealthMonitor.Service","0","494","175218688","25194496","19677184","21056","C:\Program Files\TITUS\TITUS Services\TITUS Health Monitor\Titus.Enterprise.HealthMonitor.Service.exe","TITUS Inc. (http://www.titus.com)","27.359375","16.2.11.0","4.5","Titus.Enterprise.HealthMonitor.Service","TITUS Enterprise Services","Process","8",,"False",,"3264","Microsoft.Win32.SafeHandles.SafeProcessHandle","494","3828",".","0","","System.Diagnostics.ProcessModule (Titus.Enterprise.HealthMonitor.Service.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","21056","21056","19677184","19677184","282448","282448","21725184","21725184","27582464","27582464","177061888","177061888","True","Normal","19677184","19677184","00:00:16.4687500","Titus.Enterprise.HealthMonitor.Service","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:30 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:27.3593750","00:00:10.8906250","175218688","175218688","False",,,,"25194496","25194496",,
"UdaterUI","1","200","105275392","41533440","3276800","18168","C:\Program Files (x86)\McAfee\Common Framework\UdaterUI.exe","McAfee, Inc.","6.234375","4.8.0.1995","4.8.0","Common User Interface","McAfee Agent","Process","8",,"False",,"3968","Microsoft.Win32.SafeHandles.SafeProcessHandle","200","8396",".","0","","System.Diagnostics.ProcessModule (UdaterUI.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","18168","18168","3276800","3276800","196072","196072","3354624","3354624","41701376","41701376","128868352","128868352","True","Normal","3276800","3276800","00:00:02.3125000","UdaterUI","15","True","1","System.Diagnostics.ProcessStartInfo","1/2/2018 9:58:53 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:06.2343750","00:00:03.9218750","105275392","105275392","False",,,,"41533440","41533440",,
"unsecapp","0","99","2199055159296","13844480","1257472","6784","C:\WINDOWS\system32\wbem\unsecapp.exe","Microsoft Corporation","0.390625","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","Sink to receive asynchronous callbacks for WMI client application","Microsoft? Windows? Operating System","Process","8",,"False",,"3432","Microsoft.Win32.SafeHandles.SafeProcessHandle","99","4992",".","0","","System.Diagnostics.ProcessModule (unsecapp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","6784","6784","1257472","1257472","58696","58696","1314816","1314816","14020608","14020608","36098048","2199059353600","True","Normal","1257472","1257472","00:00:00.1406250","unsecapp","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:54:06 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.3906250","00:00:00.2500000","31903744","2199055159296","False",,,,"13844480","13844480",,
"unsecapp","1","102","2199076208640","15433728","1314816","7192","C:\WINDOWS\system32\wbem\unsecapp.exe","Microsoft Corporation","0.21875","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","Sink to receive asynchronous callbacks for WMI client application","Microsoft? Windows? Operating System","Process","8",,"False",,"3844","Microsoft.Win32.SafeHandles.SafeProcessHandle","102","5492",".","0","","System.Diagnostics.ProcessModule (unsecapp.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","7192","7192","1314816","1314816","99712","99712","1372160","1372160","15503360","15503360","56098816","2199079354368","True","Normal","1314816","1314816","00:00:00.0937500","unsecapp","15","True","1","System.Diagnostics.ProcessStartInfo","1/2/2018 9:54:05 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.2187500","00:00:00.1250000","52953088","2199076208640","False",,,,"15433728","15433728",,
"vmcompute","0","121","2199061065728","18644992","1810432","9632","C:\WINDOWS\system32\vmcompute.exe","Microsoft Corporation","0.671875","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","Hyper-V Host Compute Service","Microsoft? Windows? Operating System","Process","8",,"False",,"2404","Microsoft.Win32.SafeHandles.SafeProcessHandle","121","5080",".","0","","System.Diagnostics.ProcessModule (vmcompute.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9632","9632","1810432","1810432","71880","71880","1880064","1880064","18997248","18997248","39907328","2199063162880","True","Normal","1810432","1810432","00:00:00.3281250","vmcompute","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:54:09 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.6718750","00:00:00.3437500","37810176","2199061065728","False",,,,"18644992","18644992",,
"vmms","0","546","2199169867776","42778624","15753216","23608","C:\WINDOWS\system32\vmms.exe","Microsoft Corporation","3.765625","10.0.14393.206 (rs1_release.160915-0644)","10.0.14393.206","Virtual Machine Management Service","Microsoft? Windows? Operating System","Process","8",,"False",,"3684","Microsoft.Win32.SafeHandles.SafeProcessHandle","546","3340",".","0","","System.Diagnostics.ProcessModule (vmms.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","23608","23608","15753216","15753216","194360","194360","39669760","39669760","49532928","49532928","161427456","2199184683008","True","Normal","15753216","15753216","00:00:02.7031250","vmms","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:29 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:03.7656250","00:00:01.0625000","146612224","2199169867776","False",,,,"42778624","42778624",,
"VsTskMgr","0","290","113823744","1904640","5136384","22928","C:\Program Files (x86)\McAfee\VirusScan Enterprise\VsTskMgr.exe","McAfee, Inc.","4.484375","8.8.0.1804","8.8.0","Task Manager","VirusScan Enterprise","Process","8",,"False",,"3584","Microsoft.Win32.SafeHandles.SafeProcessHandle","290","3428",".","0","","System.Diagnostics.ProcessModule (VsTskMgr.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","22928","22928","5136384","5136384","183272","183272","6328320","6328320","42250240","42250240","120467456","120467456","True","Normal","5136384","5136384","00:00:03.8437500","VsTskMgr","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:29 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.4843750","00:00:00.6406250","113823744","113823744","False",,,,"1904640","1904640",,
"wininit","0","88","2199071436800","8953856","1126400","8520",,,"0.84375",,,,,"Process","13",,,,,,"88","956",".","0","",,,,,"8520","8520","1126400","1126400","105712","105712","1679360","1679360","9474048","9474048","51851264","2199075106816",,,"1126400","1126400","00:00:00.8437500","wininit",,"True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:15 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:00.8437500","00:00:00","48181248","2199071436800","False",,,,"8953856","8953856",,
"winlogon","1","201","2199092928512","19742720","3391488","10656","C:\WINDOWS\system32\winlogon.exe","Microsoft Corporation","4.015625","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","Windows Logon Application","Microsoft? Windows? Operating System","Process","13",,"False",,"2820","Microsoft.Win32.SafeHandles.SafeProcessHandle","201","1020",".","0","","System.Diagnostics.ProcessModule (winlogon.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","10656","10656","3391488","3391488","143888","143888","4734976","4734976","41603072","41603072","90656768","2199113912320","True","High","3391488","3391488","00:00:03.8593750","winlogon","15","True","1","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:16 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:04.0156250","00:00:00.1562500","69672960","2199092928512","False",,,,"19742720","19742720",,
"WmiPrvSE","0","204","2199089057792","30806016","5459968","15872","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","18.34375","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"2936","Microsoft.Win32.SafeHandles.SafeProcessHandle","204","80",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","15872","15872","5459968","5459968","111264","111264","7380992","7380992","32743424","32743424","105852928","2199129108480","True","Normal","5459968","5459968","00:00:13.2187500","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:57:28 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:18.3437500","00:00:05.1250000","65802240","2199089057792","False",,,,"30806016","30806016",,
"WmiPrvSE","0","228","2199078350848","13647872","7536640","9912","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","2.28125","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3160","Microsoft.Win32.SafeHandles.SafeProcessHandle","228","1844",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9912","9912","7536640","7536640","78520","78520","9322496","9322496","15884288","15884288","72802304","2199096057856","True","Normal","7536640","7536640","00:00:01.8906250","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/5/2018 7:25:38 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:02.2812500","00:00:00.3906250","55095296","2199078350848","False",,,,"13647872","13647872",,
"WmiPrvSE","0","476","2199571517440","56979456","32681984","24840","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","2495.40625","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"4084","Microsoft.Win32.SafeHandles.SafeProcessHandle","476","5496",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","24840","24840","32681984","32681984","214152","214152","36339712","36339712","62234624","62234624","573173760","2199596429312","True","Normal","32681984","32681984","00:32:16.6093750","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:54:05 AM",,"System.Diagnostics.ProcessThreadCollection","00:41:35.4062500","00:09:18.7968750","548261888","2199571517440","False",,,,"56979456","56979456",,
"WmiPrvSE","0","311","2199118958592","54575104","33042432","19048","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","918.59375","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3952","Microsoft.Win32.SafeHandles.SafeProcessHandle","311","5500",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","19048","19048","33042432","33042432","115360","115360","41463808","41463808","81772544","81772544","170680320","2199193935872","True","Normal","33042432","33042432","00:13:32.2656250","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:54:05 AM",,"System.Diagnostics.ProcessThreadCollection","00:15:18.5937500","00:01:46.3281250","95703040","2199118958592","False",,,,"54575104","54575104",,
"WmiPrvSE","0","208","2199097585664","24252416","6414336","13560","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","10.390625","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3860","Microsoft.Win32.SafeHandles.SafeProcessHandle","208","7132",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","13560","13560","6414336","6414336","106536","106536","12935168","12935168","33013760","33013760","88911872","2199112167424","True","Normal","6414336","6414336","00:00:04.4375000","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:55:59 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:10.3906250","00:00:05.9531250","74330112","2199097585664","False",,,,"24252416","24252416",,
"WmiPrvSE","0","158","2199063687168","16609280","2674688","9560","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","1.5625","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3544","Microsoft.Win32.SafeHandles.SafeProcessHandle","158","7480",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","9560","9560","2674688","2674688","72200","72200","2940928","2940928","17104896","17104896","43651072","2199066906624","True","Normal","2674688","2674688","00:00:01.4531250","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:56:47 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.5625000","00:00:00.1093750","40431616","2199063687168","False",,,,"16609280","16609280",,
"WmiPrvSE","0","126","2199062556672","15720448","2854912","8688","C:\WINDOWS\system32\wbem\wmiprvse.exe","Microsoft Corporation","1.234375","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","WMI Provider Host","Microsoft? Windows? Operating System","Process","8",,"False",,"3236","Microsoft.Win32.SafeHandles.SafeProcessHandle","126","11916",".","0","","System.Diagnostics.ProcessModule (wmiprvse.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","8688","8688","2854912","2854912","69672","69672","3125248","3125248","16855040","16855040","40943616","2199064199168","True","Normal","2854912","2854912","00:00:01.0781250","WmiPrvSE","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 10:04:30 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2343750","00:00:00.1562500","39301120","2199062556672","False",,,,"15720448","15720448",,
"WUDFHost","0","356","2199109808128","25546752","25763840","17576","C:\Windows\System32\WUDFHost.exe","Microsoft Corporation","1.296875","10.0.14393.0 (rs1_release.160715-1616)","10.0.14393.0","Windows Driver Foundation - User-mode Driver Framework Host Process","Microsoft? Windows? Operating System","Process","13",,"False",,"3736","Microsoft.Win32.SafeHandles.SafeProcessHandle","356","1508",".","0","","System.Diagnostics.ProcessModule (WUDFHost.exe)","1413120","204800","System.Diagnostics.ProcessModuleCollection","17576","17576","25763840","25763840","115160","115160","25817088","25817088","37613568","37613568","87601152","2199110856704","True","High","25763840","25763840","00:00:00.7343750","WUDFHost","15","True","0","System.Diagnostics.ProcessStartInfo","1/2/2018 9:53:23 AM",,"System.Diagnostics.ProcessThreadCollection","00:00:01.2968750","00:00:00.5625000","86552576","2199109808128","False",,,,"25546752","25546752",,
